bin_id	chrom	start	end	mid_bp	position_cM
bin_04574	Chr16	35900000	36000000	35950000	113.9291
bin_04575	Chr16	36000000	36100000	36050000	114.8148
bin_04576	Chr16	36100000	36200000	36150000	115.7005
bin_04577	Chr16	36200000	36300000	36250000	116.1031
bin_04578	Chr16	36300000	36400000	36350000	116.8277
bin_04579	Chr16	36400000	36500000	36450000	117.3913
bin_04580	Chr16	36500000	36600000	36550000	117.9549
bin_04581	Chr16	36600000	36700000	36650000	119.4042
bin_04582	Chr16	36700000	36800000	36750000	119.7262
bin_04583	Chr16	36800000	36900000	36850000	119.8873
bin_04584	Chr16	36900000	37000000	36950000	120.934
bin_04585	Chr16	37000000	37100000	37050000	121.4171
bin_04586	Chr16	37100000	37200000	37150000	122.2222
bin_04587	Chr16	37200000	37300000	37250000	122.5443
bin_04588	Chr16	37300000	37400000	37350000	123.1884
bin_04589	Chr16	37400000	37500000	37450000	123.752
bin_04590	Chr16	37500000	37600000	37550000	124.3156
bin_04591	Chr16	37600000	37700000	37650000	124.7987
bin_04592	Chr16	37700000	37800000	37750000	125.0403
bin_04593	Chr16	37800000	37900000	37850000	125.2818
bin_04594	Chr16	37900000	38000000	37950000	125.7649
bin_04595	Chr16	38000000	38100000	38050000	126.4895
bin_04596	Chr16	38100000	38200000	38150000	127.2142
bin_04597	Chr16	38200000	38265740	38232870	127.6973
bin_04598	Chr17	1	300000	150000	0.0
bin_04599	Chr17	300000	400000	350000	0.161
bin_04600	Chr17	400000	600000	500000	0.4026
bin_04601	Chr17	600000	700000	650000	1.1272
bin_04602	Chr17	700000	800000	750000	1.7713
bin_04603	Chr17	800000	900000	850000	2.818
bin_04604	Chr17	900000	1000000	950000	3.3011
bin_04605	Chr17	1000000	1100000	1050000	3.6232
bin_04606	Chr17	1100000	1200000	1150000	4.1063
bin_04607	Chr17	1200000	1300000	1250000	4.8309
bin_04608	Chr17	1300000	1400000	1350000	5.153
bin_04609	Chr17	1400000	1500000	1450000	5.6361
bin_04610	Chr17	1500000	1600000	1550000	6.2802
bin_04611	Chr17	1600000	1700000	1650000	6.7633
bin_04612	Chr17	1700000	1800000	1750000	7.4074
bin_04613	Chr17	1800000	1900000	1850000	7.971
bin_04614	Chr17	1900000	2000000	1950000	8.3736
bin_04615	Chr17	2000000	2100000	2050000	9.0177
bin_04616	Chr17	2100000	2200000	2150000	10.0644
bin_04617	Chr17	2200000	2300000	2250000	10.9501
bin_04618	Chr17	2300000	2400000	2350000	11.1916
bin_04619	Chr17	2400000	2500000	2450000	11.6747
bin_04620	Chr17	2500000	2600000	2550000	12.3994
bin_04621	Chr17	2600000	2700000	2650000	13.285
bin_04622	Chr17	2700000	2800000	2750000	14.2512
bin_04623	Chr17	2800000	2900000	2850000	14.9758
bin_04624	Chr17	2900000	3000000	2950000	15.8615
bin_04625	Chr17	3000000	3100000	3050000	16.8277
bin_04626	Chr17	3100000	3200000	3150000	16.9887
bin_04627	Chr17	3200000	3300000	3250000	17.8744
bin_04628	Chr17	3300000	3400000	3350000	18.599
bin_04629	Chr17	3400000	3500000	3450000	18.8406
bin_04630	Chr17	3500000	3600000	3550000	19.7262
bin_04631	Chr17	3600000	3700000	3650000	20.2899
bin_04632	Chr17	3700000	3800000	3750000	21.095
bin_04633	Chr17	3800000	3900000	3850000	21.8196
bin_04634	Chr17	3900000	4000000	3950000	22.0612
bin_04635	Chr17	4000000	4100000	4050000	23.913
bin_04636	Chr17	4100000	4200000	4150000	24.2351
bin_04637	Chr17	4200000	4300000	4250000	25.1208
bin_04638	Chr17	4300000	4400000	4350000	25.6844
bin_04639	Chr17	4400000	4500000	4450000	25.8454
bin_04640	Chr17	4500000	4600000	4550000	26.57
bin_04641	Chr17	4600000	4700000	4650000	27.4557
bin_04642	Chr17	4700000	4800000	4750000	28.1804
bin_04643	Chr17	4800000	4900000	4850000	29.3076
bin_04644	Chr17	4900000	5000000	4950000	31.0789
bin_04645	Chr17	5000000	5100000	5050000	32.6892
bin_04646	Chr17	5100000	5200000	5150000	33.4944
bin_04647	Chr17	5200000	5300000	5250000	34.5411
bin_04648	Chr17	5300000	5400000	5350000	35.0242
bin_04649	Chr17	5400000	5500000	5450000	36.3124
bin_04650	Chr17	5500000	5600000	5550000	36.876
bin_04651	Chr17	5600000	5700000	5650000	37.4396
bin_04652	Chr17	5700000	5800000	5750000	37.6812
bin_04653	Chr17	5800000	5900000	5850000	38.4863
bin_04654	Chr17	5900000	6100000	6000000	39.7746
bin_04655	Chr17	6100000	6200000	6150000	40.1771
bin_04656	Chr17	6200000	6300000	6250000	43.8808
bin_04657	Chr17	6300000	6400000	6350000	44.4444
bin_04658	Chr17	6400000	6500000	6450000	44.525
bin_04659	Chr17	6500000	6600000	6550000	45.8937
bin_04660	Chr17	6600000	6700000	6650000	46.2963
bin_04661	Chr17	6700000	6800000	6750000	46.7794
bin_04662	Chr17	6800000	6900000	6850000	47.1014
bin_04663	Chr17	6900000	7000000	6950000	47.343
bin_04664	Chr17	7000000	7100000	7050000	47.8261
bin_04665	Chr17	7100000	7200000	7150000	48.3092
bin_04666	Chr17	7200000	7300000	7250000	48.7923
bin_04667	Chr17	7300000	7400000	7350000	49.5169
bin_04668	Chr17	7400000	7500000	7450000	49.5974
bin_04669	Chr17	7500000	7600000	7550000	50.0
bin_04670	Chr17	7600000	7700000	7650000	50.4026
bin_04671	Chr17	7700000	7800000	7750000	50.5636
bin_04672	Chr17	7800000	7900000	7850000	51.2077
bin_04673	Chr17	7900000	8000000	7950000	51.7713
bin_04674	Chr17	8000000	8100000	8050000	52.8986
bin_04675	Chr17	8100000	8200000	8150000	53.3011
bin_04676	Chr17	8200000	8300000	8250000	53.8647
bin_04677	Chr17	8300000	8400000	8350000	54.2673
bin_04678	Chr17	8400000	8500000	8450000	54.8309
bin_04679	Chr17	8500000	8600000	8550000	55.0725
bin_04680	Chr17	8600000	8700000	8650000	56.6828
bin_04681	Chr17	8700000	8800000	8750000	57.3269
bin_04682	Chr17	8800000	8900000	8850000	57.7295
bin_04683	Chr17	8900000	9000000	8950000	58.4541
bin_04684	Chr17	9000000	9100000	9050000	59.0982
bin_04685	Chr17	9100000	9200000	9150000	59.9839
bin_04686	Chr17	9200000	9300000	9250000	61.0306
bin_04687	Chr17	9300000	9400000	9350000	61.5942
bin_04688	Chr17	9400000	9500000	9450000	62.0773
bin_04689	Chr17	9500000	9600000	9550000	62.8019
bin_04690	Chr17	9600000	9700000	9650000	63.5266
bin_04691	Chr17	9700000	9800000	9750000	64.6538
bin_04692	Chr17	9800000	9900000	9850000	64.9758
bin_04693	Chr17	9900000	10000000	9950000	65.1369
bin_04694	Chr17	10000000	10100000	10050000	65.4589
bin_04695	Chr17	10100000	10200000	10150000	66.2641
bin_04696	Chr17	10200000	10300000	10250000	66.9887
bin_04697	Chr17	10300000	10400000	10350000	67.3913
bin_04698	Chr17	10400000	10500000	10450000	67.6329
bin_04699	Chr17	10500000	10600000	10550000	67.8744
bin_04700	Chr17	10600000	10700000	10650000	68.438
bin_04701	Chr17	10700000	10800000	10750000	69.8873
bin_04702	Chr17	10800000	10900000	10850000	70.6119
bin_04703	Chr17	10900000	11000000	10950000	71.4171
bin_04704	Chr17	11000000	11200000	11100000	71.4976
bin_04705	Chr17	11200000	11300000	11250000	71.9807
bin_04706	Chr17	11300000	11400000	11350000	72.7858
bin_04707	Chr17	11400000	11500000	11450000	73.3494
bin_04708	Chr17	11500000	11600000	11550000	74.3961
bin_04709	Chr17	11600000	11700000	11650000	75.4428
bin_04710	Chr17	11700000	11800000	11750000	76.1675
bin_04711	Chr17	11800000	11900000	11850000	76.7311
bin_04712	Chr17	11900000	12000000	11950000	77.1337
bin_04713	Chr17	12000000	12100000	12050000	77.3752
bin_04714	Chr17	12100000	12200000	12150000	78.1804
bin_04715	Chr17	12200000	12300000	12250000	78.6634
bin_04716	Chr17	12300000	12400000	12350000	79.2271
bin_04717	Chr17	12400000	12500000	12450000	80.4348
bin_04718	Chr17	12500000	12600000	12550000	81.3205
bin_04719	Chr17	12600000	12700000	12650000	81.6425
bin_04720	Chr17	12700000	12800000	12750000	81.9646
bin_04721	Chr17	12800000	12900000	12850000	82.6892
bin_04722	Chr17	12900000	13000000	12950000	83.4944
bin_04723	Chr17	13000000	13100000	13050000	84.4605
bin_04724	Chr17	13100000	13200000	13150000	86.3929
bin_04725	Chr17	13200000	13300000	13250000	87.1981
bin_04726	Chr17	13300000	13400000	13350000	88.3253
bin_04727	Chr17	13400000	13500000	13450000	89.372
bin_04728	Chr17	13500000	13600000	13550000	90.4992
bin_04729	Chr17	13600000	13700000	13650000	91.3849
bin_04730	Chr17	13700000	13800000	13750000	92.1095
bin_04731	Chr17	13800000	13900000	13850000	92.9952
bin_04732	Chr17	13900000	14000000	13950000	93.6393
bin_04733	Chr17	14000000	14100000	14050000	94.3639
bin_04734	Chr17	14100000	14200000	14150000	95.4106
bin_04735	Chr17	14200000	14300000	14250000	95.9742
bin_04736	Chr17	14300000	14400000	14350000	96.6184
bin_04737	Chr17	14400000	14500000	14450000	96.8599
bin_04738	Chr17	14500000	14600000	14550000	96.9404
bin_04739	Chr17	14600000	14700000	14650000	97.9066
bin_04740	Chr17	14700000	14800000	14750000	98.1481
bin_04741	Chr17	14800000	14900000	14850000	98.7118
bin_04742	Chr17	14900000	15000000	14950000	98.8728
bin_04743	Chr17	15000000	15100000	15050000	99.4364
bin_04744	Chr17	15100000	15200000	15150000	100.0805
bin_04745	Chr17	15200000	15300000	15250000	100.2415
bin_04746	Chr17	15300000	15400000	15350000	100.5636
bin_04747	Chr17	15400000	15500000	15450000	100.8052
bin_04748	Chr17	15500000	15600000	15550000	101.2882
bin_04749	Chr17	15600000	15700000	15650000	101.9324
bin_04750	Chr17	15700000	15800000	15750000	102.0129
bin_04751	Chr17	15800000	16000000	15900000	102.4155
bin_04752	Chr17	16000000	16100000	16050000	103.0596
bin_04753	Chr17	16100000	16200000	16150000	103.4622
bin_04754	Chr17	16200000	16300000	16250000	103.7842
bin_04755	Chr17	16300000	16400000	16350000	103.9452
bin_04756	Chr17	16400000	16500000	16450000	104.1063
bin_04757	Chr17	16500000	16600000	16550000	104.5089
bin_04758	Chr17	16600000	16700000	16650000	104.7504
bin_04759	Chr17	16700000	16800000	16750000	104.9114
bin_04760	Chr17	16800000	17000000	16900000	105.153
bin_04761	Chr17	17000000	17100000	17050000	105.2335
bin_04762	Chr17	17100000	17300000	17200000	105.314
bin_04763	Chr17	17300000	17400000	17350000	105.3945
bin_04764	Chr17	17400000	17500000	17450000	105.5556
bin_04765	Chr17	17500000	17600000	17550000	105.7971
bin_04766	Chr17	17600000	17800000	17700000	105.8776
bin_04767	Chr17	17800000	18100000	17950000	106.0386
bin_04768	Chr17	18100000	18300000	18200000	106.1192
bin_04769	Chr17	18300000	19000000	18650000	106.2802
bin_04770	Chr17	19000000	19200000	19100000	106.4412
bin_04771	Chr17	19200000	19400000	19300000	106.5217
bin_04772	Chr17	19400000	19700000	19550000	106.6023
bin_04773	Chr17	19700000	20300000	20000000	106.9243
bin_04774	Chr17	20300000	21200000	20750000	107.0048
bin_04775	Chr17	21200000	21500000	21350000	107.0853
bin_04776	Chr17	21500000	21700000	21600000	107.2464
bin_04777	Chr17	21700000	22200000	21950000	107.4074
bin_04778	Chr17	22200000	22300000	22250000	107.5684
bin_04779	Chr17	22300000	22400000	22350000	107.7295
bin_04780	Chr17	22400000	23300000	22850000	107.81
bin_04781	Chr17	23300000	23400000	23350000	107.8905
bin_04782	Chr17	23400000	24000000	23700000	107.971
bin_04783	Chr17	24000000	24100000	24050000	108.0515
bin_04784	Chr17	24100000	24300000	24200000	108.132
bin_04785	Chr17	24300000	24500000	24400000	108.4541
bin_04786	Chr17	24500000	24700000	24600000	108.5346
bin_04787	Chr17	24700000	24800000	24750000	108.6957
bin_04788	Chr17	24800000	25200000	25000000	108.7762
bin_04789	Chr17	25200000	25300000	25250000	108.8567
bin_04790	Chr17	25300000	25400000	25350000	109.0177
bin_04791	Chr17	25400000	25600000	25500000	109.2593
bin_04792	Chr17	25600000	25700000	25650000	109.3398
bin_04793	Chr17	25700000	26100000	25900000	109.4203
bin_04794	Chr17	26100000	26200000	26150000	109.5008
bin_04795	Chr17	26200000	26300000	26250000	109.6618
bin_04796	Chr17	26300000	26400000	26350000	109.9034
bin_04797	Chr17	26400000	26500000	26450000	110.0644
bin_04798	Chr17	26500000	26600000	26550000	110.1449
bin_04799	Chr17	26600000	29200000	27900000	110.306
bin_04800	Chr17	29200000	29900000	29550000	110.3865
bin_04801	Chr17	29900000	30400000	30150000	110.467
bin_04802	Chr17	30400000	30800000	30600000	110.628
bin_04803	Chr17	30800000	31800000	31300000	110.8696
bin_04804	Chr17	31800000	32400000	32100000	111.1916
bin_04805	Chr17	32400000	32700000	32550000	111.2721
bin_04806	Chr17	32700000	34800000	33750000	111.4332
bin_04807	Chr17	34800000	34900000	34850000	111.5942
bin_04808	Chr17	34900000	35000000	34950000	111.9163
bin_04809	Chr17	35000000	35100000	35050000	112.3188
bin_04810	Chr17	35100000	35200000	35150000	112.3994
bin_04811	Chr17	35200000	35300000	35250000	112.8824
bin_04812	Chr17	35300000	35400000	35350000	112.963
bin_04813	Chr17	35400000	35700000	35550000	113.0435
bin_04814	Chr17	35700000	36400000	36050000	113.2045
bin_04815	Chr17	36400000	36600000	36500000	113.3655
bin_04816	Chr17	36600000	36800000	36700000	113.5266
bin_04817	Chr17	36800000	36900000	36850000	113.9291
bin_04818	Chr17	36900000	37000000	36950000	114.3317
bin_04819	Chr17	37000000	37100000	37050000	114.8148
bin_04820	Chr17	37100000	37200000	37150000	115.0564
bin_04821	Chr17	37200000	37400000	37300000	115.1369
bin_04822	Chr17	37400000	37500000	37450000	116.5056
bin_04823	Chr17	37500000	37600000	37550000	117.0692
bin_04824	Chr17	37600000	37700000	37650000	118.277
bin_04825	Chr17	37700000	37800000	37750000	118.8406
bin_04826	Chr17	37800000	37900000	37850000	119.4042
bin_04827	Chr17	37900000	38000000	37950000	119.8873
bin_04828	Chr17	38000000	38100000	38050000	120.6924
bin_04829	Chr17	38100000	38200000	38150000	121.1755
bin_04830	Chr17	38200000	38300000	38250000	123.1884
bin_04831	Chr17	38300000	38400000	38350000	124.3156
bin_04832	Chr17	38400000	38500000	38450000	125.2818
bin_04833	Chr17	38500000	38600000	38550000	126.1675
bin_04834	Chr17	38600000	38700000	38650000	126.409
bin_04835	Chr17	38700000	38800000	38750000	127.0531
bin_04836	Chr17	38800000	38900000	38850000	128.0998
bin_04837	Chr17	38900000	39000000	38950000	129.3881
bin_04838	Chr17	39000000	39100000	39050000	130.3543
bin_04839	Chr17	39100000	39200000	39150000	131.0789
bin_04840	Chr17	39200000	39300000	39250000	131.562
bin_04841	Chr17	39300000	39400000	39350000	131.9646
bin_04842	Chr17	39400000	39500000	39450000	133.8164
bin_04843	Chr17	39500000	39600000	39550000	134.7021
bin_04844	Chr17	39600000	39700000	39650000	136.3124
bin_04845	Chr17	39700000	39800000	39750000	137.7617
bin_04846	Chr17	39800000	39900000	39850000	138.8889
bin_04847	Chr17	39900000	40000000	39950000	139.8551
bin_04848	Chr17	40000000	40100000	40050000	140.3382
bin_04849	Chr17	40100000	40200000	40150000	141.0628
bin_04850	Chr17	40200000	40300000	40250000	141.7069
bin_04851	Chr17	40300000	40400000	40350000	142.5121
bin_04852	Chr17	40400000	40500000	40450000	143.0757
bin_04853	Chr17	40500000	40600000	40550000	144.847
bin_04854	Chr17	40600000	40700000	40650000	146.3768
bin_04855	Chr17	40700000	40800000	40750000	147.9066
bin_04856	Chr17	40800000	40900000	40850000	148.7118
bin_04857	Chr17	40900000	41000000	40950000	149.839
bin_04858	Chr17	41000000	41100000	41050000	150.8052
bin_04859	Chr17	41100000	41200000	41150000	152.0129
bin_04860	Chr17	41200000	41300000	41250000	152.7375
bin_04861	Chr17	41300000	41400000	41350000	153.9452
bin_04862	Chr17	41400000	41500000	41450000	155.153
bin_04863	Chr17	41500000	41600000	41550000	156.1192
bin_04864	Chr17	41600000	41700000	41650000	157.4879
bin_04865	Chr17	41700000	41800000	41750000	158.132
bin_04866	Chr17	41800000	41900000	41850000	158.6151
bin_04867	Chr17	41900000	42000000	41950000	159.6618
bin_04868	Chr17	42000000	42100000	42050000	159.7424
bin_04869	Chr17	42100000	42200000	42150000	160.467
bin_04870	Chr17	42200000	42300000	42250000	161.1111
bin_04871	Chr17	42300000	42350739	42325369	161.3527
bin_04872	Chr18	1	400000	200000	0.0
bin_04873	Chr18	400000	500000	450000	0.2415
bin_04874	Chr18	500000	600000	550000	0.5636
bin_04875	Chr18	600000	700000	650000	1.1272
bin_04876	Chr18	700000	800000	750000	1.5298
bin_04877	Chr18	800000	900000	850000	2.2544
bin_04878	Chr18	900000	1000000	950000	2.496
bin_04879	Chr18	1000000	1100000	1050000	3.0596
bin_04880	Chr18	1100000	1200000	1150000	3.7842
bin_04881	Chr18	1200000	1300000	1250000	4.0258
bin_04882	Chr18	1300000	1400000	1350000	4.9114
bin_04883	Chr18	1400000	1500000	1450000	5.3945
bin_04884	Chr18	1500000	1600000	1550000	5.7971
bin_04885	Chr18	1600000	1700000	1650000	6.4412
bin_04886	Chr18	1700000	1800000	1750000	7.0853
bin_04887	Chr18	1800000	1900000	1850000	7.8905
bin_04888	Chr18	1900000	2000000	1950000	9.1787
bin_04889	Chr18	2000000	2100000	2050000	10.1449
bin_04890	Chr18	2100000	2200000	2150000	10.789
bin_04891	Chr18	2200000	2300000	2250000	11.5942
bin_04892	Chr18	2300000	2400000	2350000	11.9163
bin_04893	Chr18	2400000	2500000	2450000	12.6409
bin_04894	Chr18	2500000	2600000	2550000	13.5266
bin_04895	Chr18	2600000	2700000	2650000	14.0902
bin_04896	Chr18	2700000	2800000	2750000	14.8148
bin_04897	Chr18	2800000	2900000	2850000	15.8615
bin_04898	Chr18	2900000	3000000	2950000	17.0692
bin_04899	Chr18	3000000	3100000	3050000	17.3913
bin_04900	Chr18	3100000	3200000	3150000	18.438
bin_04901	Chr18	3200000	3300000	3250000	19.2432
bin_04902	Chr18	3300000	3400000	3350000	20.4509
bin_04903	Chr18	3400000	3500000	3450000	21.4171
bin_04904	Chr18	3500000	3600000	3550000	21.9002
bin_04905	Chr18	3600000	3700000	3650000	22.5443
bin_04906	Chr18	3700000	3800000	3750000	23.3494
bin_04907	Chr18	3800000	3900000	3850000	24.2351
bin_04908	Chr18	3900000	4000000	3950000	25.4428
bin_04909	Chr18	4000000	4100000	4050000	26.57
bin_04910	Chr18	4100000	4200000	4150000	27.0531
bin_04911	Chr18	4200000	4300000	4250000	27.8583
bin_04912	Chr18	4300000	4400000	4350000	28.0998
bin_04913	Chr18	4400000	4500000	4450000	29.3881
bin_04914	Chr18	4500000	4600000	4550000	30.8374
bin_04915	Chr18	4600000	4700000	4650000	31.3205
bin_04916	Chr18	4700000	4800000	4750000	31.4815
bin_04917	Chr18	4800000	4900000	4850000	32.3671
bin_04918	Chr18	4900000	5000000	4950000	33.2528
bin_04919	Chr18	5000000	5100000	5050000	33.9775
bin_04920	Chr18	5100000	5200000	5150000	34.6216
bin_04921	Chr18	5200000	5300000	5250000	35.5072
bin_04922	Chr18	5300000	5400000	5350000	35.9098
bin_04923	Chr18	5400000	5500000	5450000	37.037
bin_04924	Chr18	5500000	5600000	5550000	37.6006
bin_04925	Chr18	5600000	5700000	5650000	38.2448
bin_04926	Chr18	5700000	5800000	5750000	38.6473
bin_04927	Chr18	5800000	5900000	5850000	39.4525
bin_04928	Chr18	5900000	6000000	5950000	39.7746
bin_04929	Chr18	6000000	6100000	6050000	40.5797
bin_04930	Chr18	6100000	6200000	6150000	40.9018
bin_04931	Chr18	6200000	6300000	6250000	41.5459
bin_04932	Chr18	6300000	6400000	6350000	42.2705
bin_04933	Chr18	6400000	6500000	6450000	42.8341
bin_04934	Chr18	6500000	6600000	6550000	43.1562
bin_04935	Chr18	6600000	6700000	6650000	43.9614
bin_04936	Chr18	6700000	6800000	6750000	44.2834
bin_04937	Chr18	6800000	6900000	6850000	45.0886
bin_04938	Chr18	6900000	7000000	6950000	45.8132
bin_04939	Chr18	7000000	7100000	7050000	46.4573
bin_04940	Chr18	7100000	7200000	7150000	47.2625
bin_04941	Chr18	7200000	7300000	7250000	47.6651
bin_04942	Chr18	7300000	7400000	7350000	48.3092
bin_04943	Chr18	7400000	7500000	7450000	48.6312
bin_04944	Chr18	7500000	7600000	7550000	49.4364
bin_04945	Chr18	7600000	7700000	7650000	51.3688
bin_04946	Chr18	7700000	7800000	7750000	52.1739
bin_04947	Chr18	7800000	7900000	7850000	52.4155
bin_04948	Chr18	7900000	8000000	7950000	53.2206
bin_04949	Chr18	8000000	8100000	8050000	53.7037
bin_04950	Chr18	8100000	8200000	8150000	53.8647
bin_04951	Chr18	8200000	8300000	8250000	54.0258
bin_04952	Chr18	8300000	8400000	8350000	54.3478
bin_04953	Chr18	8400000	8500000	8450000	54.5089
bin_04954	Chr18	8500000	8600000	8550000	54.7504
bin_04955	Chr18	8600000	8700000	8650000	55.314
bin_04956	Chr18	8700000	8800000	8750000	56.4412
bin_04957	Chr18	8800000	8900000	8850000	57.649
bin_04958	Chr18	8900000	9000000	8950000	57.971
bin_04959	Chr18	9000000	9100000	9050000	58.3736
bin_04960	Chr18	9100000	9200000	9150000	58.6957
bin_04961	Chr18	9200000	9300000	9250000	59.2593
bin_04962	Chr18	9300000	9500000	9400000	59.5008
bin_04963	Chr18	9500000	9700000	9600000	59.9034
bin_04964	Chr18	9700000	9800000	9750000	60.1449
bin_04965	Chr18	9800000	9900000	9850000	60.306
bin_04966	Chr18	9900000	10000000	9950000	60.3865
bin_04967	Chr18	10000000	10100000	10050000	60.5475
bin_04968	Chr18	10100000	10200000	10150000	60.9501
bin_04969	Chr18	10200000	10300000	10250000	61.1916
bin_04970	Chr18	10300000	10400000	10350000	61.5137
bin_04971	Chr18	10400000	10500000	10450000	61.7552
bin_04972	Chr18	10500000	10600000	10550000	62.1578
bin_04973	Chr18	10600000	10700000	10650000	62.2383
bin_04974	Chr18	10700000	10800000	10750000	62.3994
bin_04975	Chr18	10800000	10900000	10850000	62.4799
bin_04976	Chr18	10900000	11000000	10950000	62.7214
bin_04977	Chr18	11000000	11100000	11050000	63.5266
bin_04978	Chr18	11100000	11200000	11150000	63.7681
bin_04979	Chr18	11200000	11300000	11250000	63.8486
bin_04980	Chr18	11300000	11400000	11350000	63.9291
bin_04981	Chr18	11400000	11500000	11450000	64.1707
bin_04982	Chr18	11500000	11600000	11550000	64.4122
bin_04983	Chr18	11600000	11700000	11650000	64.5733
bin_04984	Chr18	11700000	11800000	11750000	64.7343
bin_04985	Chr18	11800000	11900000	11850000	64.8148
bin_04986	Chr18	11900000	12000000	11950000	65.1369
bin_04987	Chr18	12000000	12100000	12050000	65.2979
bin_04988	Chr18	12100000	12200000	12150000	65.781
bin_04989	Chr18	12200000	12400000	12300000	66.1836
bin_04990	Chr18	12400000	12500000	12450000	66.3446
bin_04991	Chr18	12500000	12600000	12550000	66.5056
bin_04992	Chr18	12600000	12700000	12650000	66.6667
bin_04993	Chr18	12700000	12900000	12800000	66.7472
bin_04994	Chr18	12900000	13200000	13050000	66.9887
bin_04995	Chr18	13200000	13300000	13250000	67.2303
bin_04996	Chr18	13300000	13400000	13350000	67.3108
bin_04997	Chr18	13400000	13700000	13550000	67.3913
bin_04998	Chr18	13700000	13900000	13800000	67.4718
bin_04999	Chr18	13900000	14000000	13950000	67.6329
bin_05000	Chr18	14000000	14300000	14150000	67.8744
bin_05001	Chr18	14300000	14700000	14500000	68.0354
bin_05002	Chr18	14700000	15200000	14950000	68.3575
bin_05003	Chr18	15200000	15400000	15300000	68.5185
bin_05004	Chr18	15400000	15500000	15450000	68.599
bin_05005	Chr18	15500000	15600000	15550000	69.0821
bin_05006	Chr18	15600000	15700000	15650000	69.5652
bin_05007	Chr18	15700000	15800000	15750000	69.6457
bin_05008	Chr18	15800000	15900000	15850000	69.7262
bin_05009	Chr18	15900000	16000000	15950000	69.8068
bin_05010	Chr18	16000000	16200000	16100000	70.2899
bin_05011	Chr18	16200000	16300000	16250000	70.6119
bin_05012	Chr18	16300000	16400000	16350000	70.7729
bin_05013	Chr18	16400000	16500000	16450000	70.8535
bin_05014	Chr18	16500000	16600000	16550000	71.0145
bin_05015	Chr18	16600000	16700000	16650000	71.1755
bin_05016	Chr18	16700000	17000000	16850000	71.5781
bin_05017	Chr18	17000000	17100000	17050000	71.9002
bin_05018	Chr18	17100000	17200000	17150000	71.9807
bin_05019	Chr18	17200000	17300000	17250000	72.0612
bin_05020	Chr18	17300000	17400000	17350000	72.2222
bin_05021	Chr18	17400000	17600000	17500000	72.3833
bin_05022	Chr18	17600000	17700000	17650000	72.5443
bin_05023	Chr18	17700000	17900000	17800000	72.7053
bin_05024	Chr18	17900000	18100000	18000000	72.7858
bin_05025	Chr18	18100000	18200000	18150000	72.8663
bin_05026	Chr18	18200000	18300000	18250000	73.1884
bin_05027	Chr18	18300000	18400000	18350000	73.2689
bin_05028	Chr18	18400000	18500000	18450000	73.43
bin_05029	Chr18	18500000	18800000	18650000	73.591
bin_05030	Chr18	18800000	18900000	18850000	73.8325
bin_05031	Chr18	18900000	19100000	19000000	73.913
bin_05032	Chr18	19100000	19700000	19400000	74.0741
bin_05033	Chr18	19700000	19900000	19800000	74.2351
bin_05034	Chr18	19900000	20000000	19950000	74.3961
bin_05035	Chr18	20000000	20100000	20050000	74.5572
bin_05036	Chr18	20100000	20200000	20150000	74.7987
bin_05037	Chr18	20200000	20400000	20300000	75.1208
bin_05038	Chr18	20400000	20800000	20600000	75.2013
bin_05039	Chr18	20800000	20900000	20850000	75.2818
bin_05040	Chr18	20900000	21000000	20950000	75.3623
bin_05041	Chr18	21000000	21200000	21100000	75.4428
bin_05042	Chr18	21200000	21800000	21500000	75.5233
bin_05043	Chr18	21800000	21900000	21850000	75.6039
bin_05044	Chr18	21900000	22300000	22100000	75.6844
bin_05045	Chr18	22300000	22400000	22350000	75.7649
bin_05046	Chr18	22400000	23000000	22700000	75.9259
bin_05047	Chr18	23000000	23100000	23050000	76.0064
bin_05048	Chr18	23100000	23800000	23450000	76.087
bin_05049	Chr18	23800000	24000000	23900000	76.248
bin_05050	Chr18	24000000	24100000	24050000	76.3285
bin_05051	Chr18	24100000	24300000	24200000	76.409
bin_05052	Chr18	24300000	25400000	24850000	76.4895
bin_05053	Chr18	25400000	26700000	26050000	76.6506
bin_05054	Chr18	26700000	28800000	27750000	76.7311
bin_05055	Chr18	28800000	29300000	29050000	76.8116
bin_05056	Chr18	29300000	29900000	29600000	76.8921
bin_05057	Chr18	29900000	30800000	30350000	76.9726
bin_05058	Chr18	30800000	33100000	31950000	77.0531
bin_05059	Chr18	33100000	33500000	33300000	77.1337
bin_05060	Chr18	33500000	35800000	34650000	77.2142
bin_05061	Chr18	35800000	37300000	36550000	77.2947
bin_05062	Chr18	37300000	37500000	37400000	77.3752
bin_05063	Chr18	37500000	37800000	37650000	77.4557
bin_05064	Chr18	37800000	41500000	39650000	77.5362
bin_05065	Chr18	41500000	42800000	42150000	77.6167
bin_05066	Chr18	42800000	43200000	43000000	77.6973
bin_05067	Chr18	43200000	43500000	43350000	77.8583
bin_05068	Chr18	43500000	43600000	43550000	77.9388
bin_05069	Chr18	43600000	43700000	43650000	78.0998
bin_05070	Chr18	43700000	43900000	43800000	78.3414
bin_05071	Chr18	43900000	44000000	43950000	78.5024
bin_05072	Chr18	44000000	44100000	44050000	78.905
bin_05073	Chr18	44100000	44200000	44150000	79.066
bin_05074	Chr18	44200000	44300000	44250000	79.1465
bin_05075	Chr18	44300000	44600000	44450000	79.3076
